Number of iterations,aspiration,lenght of tabu list,maximum run time,Nb customers,Nb vehicles,Capacity,DB,results,num graph
100,False,5,75,20,11,55,0.6036071506511361,1164.412700310124,13
100,False,10,60,20,11,55,0.6036071506511361,1214.2798302173655,13
100,False,10,75,20,11,55,0.6036071506511361,1214.2798302173655,13
100,False,19,60,20,11,55,0.6036071506511361,1214.2798302173655,13
100,False,19,75,20,11,55,0.6036071506511361,1214.2798302173655,13
125,False,5,60,20,11,55,0.6036071506511361,1197.997566883772,13
125,False,5,75,20,11,55,0.6036071506511361,1164.412700310124,13
125,False,10,60,20,11,55,0.6036071506511361,1214.2798302173655,13
125,False,10,75,20,11,55,0.6036071506511361,1214.2798302173655,13
125,False,19,60,20,11,55,0.6036071506511361,1214.2798302173655,13
125,False,19,75,20,11,55,0.6036071506511361,1214.2798302173655,13
150,False,5,60,20,11,55,0.6036071506511361,1197.997566883772,13
150,False,5,75,20,11,55,0.6036071506511361,1164.412700310124,13
150,False,10,60,20,11,55,0.6036071506511361,1214.2798302173655,13
150,False,10,75,20,11,55,0.6036071506511361,1214.2798302173655,13
150,False,19,60,20,11,55,0.6036071506511361,1214.2798302173655,13
150,False,19,75,20,11,55,0.6036071506511361,1214.2798302173655,13

100,True,9,60,39,12,80,0.7653305454385012,1864.289320586167,5
100,True,9,75,39,12,80,0.7653305454385012,1864.289320586167,5
100,True,19,60,39,12,80,0.7653305454385012,1864.289320586167,5
100,True,19,75,39,12,80,0.7653305454385012,1864.289320586167,5
100,True,38,60,39,12,80,0.7653305454385012,1864.289320586167,5
100,True,38,75,39,12,80,0.7653305454385012,1864.289320586167,5
125,True,9,60,39,12,80,0.7653305454385012,1864.289320586167,5
125,True,9,75,39,12,80,0.7653305454385012,1864.289320586167,5
125,True,19,60,39,12,80,0.7653305454385012,1864.289320586167,5
125,True,19,75,39,12,80,0.7653305454385012,1864.289320586167,5
125,True,38,60,39,12,80,0.7653305454385012,1864.289320586167,5
125,True,38,75,39,12,80,0.7653305454385012,1864.289320586167,5
150,True,9,60,39,12,80,0.7653305454385012,1864.289320586167,5
150,True,9,75,39,12,80,0.7653305454385012,1864.289320586167,5
150,True,19,60,39,12,80,0.7653305454385012,1864.289320586167,5
150,True,19,75,39,12,80,0.7653305454385012,1864.289320586167,5
150,True,38,60,39,12,80,0.7653305454385012,1864.289320586167,5
150,True,38,75,39,12,80,0.7653305454385012,1864.289320586167,5
100,True,9,60,39,3,400,0.7859818752850035,901.386096460993,6
100,True,9,75,39,3,400,0.7859818752850035,864.7906732949255,6
100,True,19,60,39,3,400,0.7859818752850035,901.386096460993,6
100,True,19,75,39,3,400,0.7859818752850035,864.7906732949255,6
100,True,38,60,39,3,400,0.7859818752850035,901.386096460993,6
100,True,38,75,39,3,400,0.7859818752850035,864.7906732949255,6
125,True,9,60,39,3,400,0.7859818752850035,901.386096460993,6
125,True,9,75,39,3,400,0.7859818752850035,864.7906732949255,6
125,True,19,60,39,3,400,0.7859818752850035,901.386096460993,6
125,True,19,75,39,3,400,0.7859818752850035,864.7906732949255,6
125,True,38,60,39,3,400,0.7859818752850035,901.386096460993,6
125,True,38,75,39,3,400,0.7859818752850035,864.7906732949255,6
150,True,9,60,39,3,400,0.7859818752850035,901.386096460993,6
150,True,9,75,39,3,400,0.7859818752850035,864.7906732949255,6
150,True,19,60,39,3,400,0.7859818752850035,901.386096460993,6
150,True,19,75,39,3,400,0.7859818752850035,864.7906732949255,6
150,True,38,60,39,3,400,0.7859818752850035,901.386096460993,6
150,True,38,75,39,3,400,0.7859818752850035,864.7906732949255,6
100,False,9,60,39,8,100,0.7201983477278543,1419.1184957480623,7
100,False,9,75,39,8,100,0.7201983477278543,1417.0545603674786,7
100,False,19,60,39,8,100,0.7201983477278543,1419.1184957480623,7
100,False,19,75,39,8,100,0.7201983477278543,1417.0545603674786,7
100,False,38,60,39,8,100,0.7201983477278543,1419.1184957480623,7
100,False,38,75,39,8,100,0.7201983477278543,1417.0545603674786,7
125,False,9,60,39,8,100,0.7201983477278543,1419.1184957480623,7
125,False,9,75,39,8,100,0.7201983477278543,1417.0545603674786,7
125,False,19,60,39,8,100,0.7201983477278543,1419.1184957480623,7
125,False,19,75,39,8,100,0.7201983477278543,1417.0545603674786,7
125,False,38,60,39,8,100,0.7201983477278543,1419.1184957480623,7
125,False,38,75,39,8,100,0.7201983477278543,1417.0545603674786,7
150,False,9,60,39,8,100,0.7201983477278543,1419.1184957480623,7
150,False,9,75,39,8,100,0.7201983477278543,1417.0545603674786,7
150,False,19,60,39,8,100,0.7201983477278543,1419.1184957480623,7
150,False,19,75,39,8,100,0.7201983477278543,1417.0545603674786,7
150,False,38,60,39,8,100,0.7201983477278543,1419.1184957480623,7
150,False,38,75,39,8,100,0.7201983477278543,1417.0545603674786,7
100,True,9,60,39,6,200,0.6999309084412837,1328.6147120626736,8
100,True,9,75,39,6,200,0.6999309084412837,1287.7331012702398,8
100,True,19,60,39,6,200,0.6999309084412837,1328.6147120626736,8
100,True,19,75,39,6,200,0.6999309084412837,1287.7331012702398,8
100,True,38,60,39,6,200,0.6999309084412837,1328.6147120626736,8
100,True,38,75,39,6,200,0.6999309084412837,1287.7331012702398,8
125,True,9,60,39,6,200,0.6999309084412837,1328.6147120626736,8
125,True,9,75,39,6,200,0.6999309084412837,1287.7331012702398,8
125,True,19,60,39,6,200,0.6999309084412837,1328.6147120626736,8
125,True,19,75,39,6,200,0.6999309084412837,1287.7331012702398,8
125,True,38,60,39,6,200,0.6999309084412837,1328.6147120626736,8
125,True,38,75,39,6,200,0.6999309084412837,1287.7331012702398,8
150,True,9,60,39,6,200,0.6999309084412837,1328.6147120626736,8
150,True,9,75,39,6,200,0.6999309084412837,1287.7331012702398,8
150,True,19,60,39,6,200,0.6999309084412837,1328.6147120626736,8
150,True,19,75,39,6,200,0.6999309084412837,1287.7331012702398,8
150,True,38,60,39,6,200,0.6999309084412837,1328.6147120626736,8
150,True,38,75,39,6,200,0.6999309084412837,1287.7331012702398,8
100,True,9,60,39,4,170,0.8337829196213788,1108.0393111901549,9
100,True,9,75,39,4,170,0.8337829196213788,1108.0393111901549,9
100,True,19,60,39,4,170,0.8337829196213788,1108.0393111901549,9
100,True,19,75,39,4,170,0.8337829196213788,1108.0393111901549,9
100,True,38,60,39,4,170,0.8337829196213788,1108.0393111901549,9
100,True,38,75,39,4,170,0.8337829196213788,1108.0393111901549,9
125,True,9,60,39,4,170,0.8337829196213788,1108.0393111901549,9
125,True,9,75,39,4,170,0.8337829196213788,1108.0393111901549,9
125,True,19,60,39,4,170,0.8337829196213788,1108.0393111901549,9
125,True,19,75,39,4,170,0.8337829196213788,1108.0393111901549,9
125,True,38,60,39,4,170,0.8337829196213788,1108.0393111901549,9
125,True,38,75,39,4,170,0.8337829196213788,1108.0393111901549,9
150,True,9,60,39,4,170,0.8337829196213788,1108.0393111901549,9
150,True,9,75,39,4,170,0.8337829196213788,1108.0393111901549,9
150,True,19,60,39,4,170,0.8337829196213788,1108.0393111901549,9
150,True,19,75,39,4,170,0.8337829196213788,1108.0393111901549,9
150,True,38,60,39,4,170,0.8337829196213788,1108.0393111901549,9
150,True,38,75,39,4,170,0.8337829196213788,1108.0393111901549,9
100,False,9,60,39,3,280,0.8504486105647121,926.9191485927101,10
100,False,9,75,39,3,280,0.8504486105647121,926.9191485927101,10
100,False,19,60,39,3,280,0.8504486105647121,926.9191485927101,10
100,False,19,75,39,3,280,0.8504486105647121,926.9191485927101,10
100,False,38,60,39,3,280,0.8504486105647121,926.9191485927101,10
100,False,38,75,39,3,280,0.8504486105647121,926.9191485927101,10
125,False,9,60,39,3,280,0.8504486105647121,926.9191485927101,10
125,False,9,75,39,3,280,0.8504486105647121,926.9191485927101,10
125,False,19,60,39,3,280,0.8504486105647121,926.9191485927101,10
125,False,19,75,39,3,280,0.8504486105647121,926.9191485927101,10
125,False,38,60,39,3,280,0.8504486105647121,926.9191485927101,10
125,False,38,75,39,3,280,0.8504486105647121,926.9191485927101,10
150,False,9,60,39,3,280,0.8504486105647121,926.9191485927101,10
150,False,9,75,39,3,280,0.8504486105647121,926.9191485927101,10
150,False,19,60,39,3,280,0.8504486105647121,926.9191485927101,10
150,False,19,75,39,3,280,0.8504486105647121,926.9191485927101,10
150,False,38,60,39,3,280,0.8504486105647121,926.9191485927101,10
150,False,38,75,39,3,280,0.8504486105647121,926.9191485927101,10
100,True,9,60,39,8,100,0.6819696043968967,1778.8922096452113,11
100,True,9,75,39,8,100,0.6819696043968967,1778.892209645211,11
100,True,19,60,39,8,100,0.6819696043968967,1778.8922096452113,11
100,True,19,75,39,8,100,0.6819696043968967,1778.892209645211,11
100,True,38,60,39,8,100,0.6819696043968967,1778.8922096452113,11
100,True,38,75,39,8,100,0.6819696043968967,1778.892209645211,11
125,True,9,60,39,8,100,0.6819696043968967,1778.8922096452113,11
125,True,9,75,39,8,100,0.6819696043968967,1778.892209645211,11
125,True,19,60,39,8,100,0.6819696043968967,1778.8922096452113,11
125,True,19,75,39,8,100,0.6819696043968967,1778.892209645211,11
125,True,38,60,39,8,100,0.6819696043968967,1778.8922096452113,11
125,True,38,75,39,8,100,0.6819696043968967,1778.892209645211,11
150,True,9,60,39,8,100,0.6819696043968967,1778.8922096452113,11
150,True,9,75,39,8,100,0.6819696043968967,1778.892209645211,11
150,True,19,60,39,8,100,0.6819696043968967,1778.8922096452113,11
150,True,19,75,39,8,100,0.6819696043968967,1778.892209645211,11
150,True,38,60,39,8,100,0.6819696043968967,1778.8922096452113,11
150,True,38,75,39,8,100,0.6819696043968967,1778.892209645211,11
100,True,9,60,39,12,80,0.7430716745190961,1848.4672649775753,12
100,True,9,75,39,12,80,0.7430716745190961,1848.4672649775753,12
100,True,19,60,39,12,80,0.7430716745190961,1848.322023842603,12
100,True,19,75,39,12,80,0.7430716745190961,1848.322023842603,12
100,True,38,60,39,12,80,0.7430716745190961,1848.322023842603,12
100,True,38,75,39,12,80,0.7430716745190961,1848.322023842603,12
125,True,9,60,39,12,80,0.7430716745190961,1848.4672649775753,12
125,True,9,75,39,12,80,0.7430716745190961,1848.4672649775753,12
125,True,19,60,39,12,80,0.7430716745190961,1848.322023842603,12
125,True,19,75,39,12,80,0.7430716745190961,1848.322023842603,12
125,True,38,60,39,12,80,0.7430716745190961,1848.322023842603,12
125,True,38,75,39,12,80,0.7430716745190961,1848.322023842603,12
150,True,9,60,39,12,80,0.7430716745190961,1848.4672649775753,12
150,True,9,75,39,12,80,0.7430716745190961,1848.4672649775753,12
150,True,19,60,39,12,80,0.7430716745190961,1848.322023842603,12
150,True,19,75,39,12,80,0.7430716745190961,1848.322023842603,12
150,True,38,60,39,12,80,0.7430716745190961,1848.322023842603,12
150,True,38,75,39,12,80,0.7430716745190961,1848.322023842603,12
100,False,9,60,39,7,130,0.6621339008307204,1400.1301822237817,13
100,False,9,75,39,7,130,0.6621339008307204,1305.7309313374576,13
100,False,19,60,39,7,130,0.6621339008307204,1400.1301822237817,13
100,False,19,75,39,7,130,0.6621339008307204,1348.61361139146,13
100,False,38,60,39,7,130,0.6621339008307204,1400.1301822237817,13
100,False,38,75,39,7,130,0.6621339008307204,1348.61361139146,13
125,False,9,60,39,7,130,0.6621339008307204,1400.1301822237817,13
125,False,9,75,39,7,130,0.6621339008307204,1305.7309313374576,13
125,False,19,60,39,7,130,0.6621339008307204,1400.1301822237817,13
125,False,19,75,39,7,130,0.6621339008307204,1348.61361139146,13
125,False,38,60,39,7,130,0.6621339008307204,1400.1301822237817,13
125,False,38,75,39,7,130,0.6621339008307204,1348.61361139146,13
150,False,9,60,39,7,130,0.6621339008307204,1400.1301822237817,13
150,False,9,75,39,7,130,0.6621339008307204,1305.7309313374576,13
150,False,19,60,39,7,130,0.6621339008307204,1400.1301822237817,13
150,False,19,75,39,7,130,0.6621339008307204,1348.61361139146,13
150,False,38,60,39,7,130,0.6621339008307204,1400.1301822237817,13
150,False,38,75,39,7,130,0.6621339008307204,1348.61361139146,13
100,True,9,60,39,15,60,0.7169206500822136,2758.88256735331,14
100,True,9,75,39,15,60,0.7169206500822136,2757.4321633626296,14
100,True,19,60,39,15,60,0.7169206500822136,2760.1285171056497,14
100,True,19,75,39,15,60,0.7169206500822136,2760.1285171056497,14
100,True,38,60,39,15,60,0.7169206500822136,2760.1285171056497,14
100,True,38,75,39,15,60,0.7169206500822136,2760.1285171056497,14
125,True,9,60,39,15,60,0.7169206500822136,2758.88256735331,14
125,True,9,75,39,15,60,0.7169206500822136,2757.4321633626296,14
125,True,19,60,39,15,60,0.7169206500822136,2760.1285171056497,14
125,True,19,75,39,15,60,0.7169206500822136,2760.1285171056497,14
125,True,38,60,39,15,60,0.7169206500822136,2760.1285171056497,14
125,True,38,75,39,15,60,0.7169206500822136,2760.1285171056497,14
150,True,9,60,39,15,60,0.7169206500822136,2758.88256735331,14
150,True,9,75,39,15,60,0.7169206500822136,2757.4321633626296,14
150,True,19,60,39,15,60,0.7169206500822136,2760.1285171056497,14
150,True,19,75,39,15,60,0.7169206500822136,2760.1285171056497,14
150,True,38,60,39,15,60,0.7169206500822136,2760.1285171056497,14
150,True,38,75,39,15,60,0.7169206500822136,2760.1285171056497,14
